,index,date,timestamp,side,px,sz,n
0,0,2023-12-31 0:00:03,1703980802613,ask,101.98,9.8,1
1,0,2023-12-31 0:00:03,1703980802613,ask,101.97,355.24,1
2,0,2023-12-31 0:00:03,1703980802613,ask,101.96,374.59,1
3,0,2023-12-31 0:00:03,1703980802613,ask,101.95,706.72,1
4,0,2023-12-31 0:00:03,1703980802613,ask,101.94,1478.7,2
5,0,2023-12-31 0:00:03,1703980802613,ask,101.93,736.71,1
6,0,2023-12-31 0:00:03,1703980802613,ask,101.87,780.82,1
7,0,2023-12-31 0:00:03,1703980802613,ask,101.86,704.85,1
8,0,2023-12-31 0:00:03,1703980802613,ask,101.76,709.53,1
9,0,2023-12-31 0:00:03,1703980802613,ask,101.73,817.98,1
10,0,2023-12-31 0:00:03,1703980802613,bid,101.56,795.32,1
11,0,2023-12-31 0:00:03,1703980802613,bid,101.5,766.96,1
12,0,2023-12-31 0:00:03,1703980802613,bid,101.48,0.25,1
13,0,2023-12-31 0:00:03,1703980802613,bid,101.3,25.83,1
14,0,2023-12-31 0:00:03,1703980802613,bid,101.03,3567.95,1
15,0,2023-12-31 0:00:03,1703980802613,bid,101.0,29.89,2
16,0,2023-12-31 0:00:03,1703980802613,bid,100.99,3820.4,1
17,0,2023-12-31 0:00:03,1703980802613,bid,100.68,4.89,1
18,0,2023-12-31 0:00:03,1703980802613,bid,100.65,3963.86,2
19,0,2023-12-31 0:00:03,1703980802613,bid,100.51,3642.06,1
20,1,2023-12-31 10:00:03,1704016800175,ask,104.66,150.8,1
21,1,2023-12-31 10:00:03,1704016800175,ask,104.65,393.32,1
22,1,2023-12-31 10:00:03,1704016800175,ask,104.63,692.57,1
23,1,2023-12-31 10:00:03,1704016800175,ask,104.61,420.2,1
24,1,2023-12-31 10:00:03,1704016800175,ask,104.6,746.36,2
25,1,2023-12-31 10:00:03,1704016800175,ask,104.59,786.26,1
26,1,2023-12-31 10:00:03,1704016800175,ask,104.56,699.38,1
27,1,2023-12-31 10:00:03,1704016800175,ask,104.53,774.11,1
28,1,2023-12-31 10:00:03,1704016800175,ask,104.52,822.44,1
29,1,2023-12-31 10:00:03,1704016800175,ask,104.48,815.51,1
30,1,2023-12-31 10:00:03,1704016800175,bid,104.44,3.9,1
31,1,2023-12-31 10:00:03,1704016800175,bid,104.4,1.02,1
32,1,2023-12-31 10:00:03,1704016800175,bid,104.35,1521.77,2
33,1,2023-12-31 10:00:03,1704016800175,bid,104.34,1.06,1
34,1,2023-12-31 10:00:03,1704016800175,bid,104.28,1.11,1
35,1,2023-12-31 10:00:03,1704016800175,bid,104.22,1.16,1
36,1,2023-12-31 10:00:03,1704016800175,bid,104.16,1.2,1
37,1,2023-12-31 10:00:03,1704016800175,bid,104.14,1586.11,2
38,1,2023-12-31 10:00:03,1704016800175,bid,104.13,0.25,1
39,1,2023-12-31 10:00:03,1704016800175,bid,104.1,1.25,1
40,2,2023-12-31 11:00:01,1704020399543,ask,104.34,767.05,2
41,2,2023-12-31 11:00:01,1704020399543,ask,104.33,222.65,3
42,2,2023-12-31 11:00:01,1704020399543,ask,104.32,2165.83,4
43,2,2023-12-31 11:00:01,1704020399543,ask,104.3,2965.05,4
44,2,2023-12-31 11:00:01,1704020399543,ask,104.28,1516.11,2
45,2,2023-12-31 11:00:01,1704020399543,ask,104.21,1589.57,2
46,2,2023-12-31 11:00:01,1704020399543,ask,104.16,1.2,1
47,2,2023-12-31 11:00:01,1704020399543,ask,104.1,1588.5,3
48,2,2023-12-31 11:00:01,1704020399543,ask,104.05,1.3,1
49,2,2023-12-31 11:00:01,1704020399543,ask,103.99,1.34,1
50,2,2023-12-31 11:00:01,1704020399543,bid,103.93,1.39,1
51,2,2023-12-31 11:00:01,1704020399543,bid,103.87,1.44,1
52,2,2023-12-31 11:00:01,1704020399543,bid,103.86,0.25,1
53,2,2023-12-31 11:00:01,1704020399543,bid,103.82,760.51,1
54,2,2023-12-31 11:00:01,1704020399543,bid,103.81,1.48,1
55,2,2023-12-31 11:00:01,1704020399543,bid,103.8,799.73,1
56,2,2023-12-31 11:00:01,1704020399543,bid,103.75,1.53,1
57,2,2023-12-31 11:00:01,1704020399543,bid,103.69,1.58,1
58,2,2023-12-31 11:00:01,1704020399543,bid,103.64,1.62,1
59,2,2023-12-31 11:00:01,1704020399543,bid,103.58,1.67,1
60,3,2023-12-31 12:00:01,1704023999953,ask,104.48,178.93,1
61,3,2023-12-31 12:00:01,1704023999953,ask,104.46,411.69,2
62,3,2023-12-31 12:00:01,1704023999953,ask,104.45,2391.53,4
63,3,2023-12-31 12:00:01,1704023999953,ask,104.44,817.95,1
64,3,2023-12-31 12:00:01,1704023999953,ask,104.42,1587.19,2
65,3,2023-12-31 12:00:01,1704023999953,ask,104.38,9.57,1
66,3,2023-12-31 12:00:01,1704023999953,ask,104.35,764.87,1
67,3,2023-12-31 12:00:01,1704023999953,ask,104.33,726.44,1
68,3,2023-12-31 12:00:01,1704023999953,ask,104.21,731.47,1
69,3,2023-12-31 12:00:01,1704023999953,ask,104.2,781.18,1
70,3,2023-12-31 12:00:01,1704023999953,bid,103.99,1.34,1
71,3,2023-12-31 12:00:01,1704023999953,bid,103.95,1558.63,2
72,3,2023-12-31 12:00:01,1704023999953,bid,103.93,1.64,2
73,3,2023-12-31 12:00:01,1704023999953,bid,103.87,1.44,1
74,3,2023-12-31 12:00:01,1704023999953,bid,103.81,1.48,1
75,3,2023-12-31 12:00:01,1704023999953,bid,103.75,1.53,1
76,3,2023-12-31 12:00:01,1704023999953,bid,103.69,1.58,1
77,3,2023-12-31 12:00:01,1704023999953,bid,103.64,1.62,1
78,3,2023-12-31 12:00:01,1704023999953,bid,103.58,1.67,1
79,3,2023-12-31 12:00:01,1704023999953,bid,103.52,1.72,1
80,4,2023-12-31 13:00:01,1704027599864,ask,103.52,847.4,4
81,4,2023-12-31 13:00:01,1704027599864,ask,103.51,1138.96,3
82,4,2023-12-31 13:00:01,1704027599864,ask,103.5,729.58,1
83,4,2023-12-31 13:00:01,1704027599864,ask,103.49,1568.03,2
84,4,2023-12-31 13:00:01,1704027599864,ask,103.47,1566.37,2
85,4,2023-12-31 13:00:01,1704027599864,ask,103.41,9.65,1
86,4,2023-12-31 13:00:01,1704027599864,ask,103.4,1611.01,2
87,4,2023-12-31 13:00:01,1704027599864,ask,103.37,1485.62,2
88,4,2023-12-31 13:00:01,1704027599864,ask,103.25,723.14,1
89,4,2023-12-31 13:00:01,1704027599864,ask,103.23,784.57,1
90,4,2023-12-31 13:00:01,1704027599864,bid,103.21,142.0,1
91,4,2023-12-31 13:00:01,1704027599864,bid,103.14,150.0,1
92,4,2023-12-31 13:00:01,1704027599864,bid,103.07,150.0,1
93,4,2023-12-31 13:00:01,1704027599864,bid,103.02,799.5,1
94,4,2023-12-31 13:00:01,1704027599864,bid,103.01,0.25,1
95,4,2023-12-31 13:00:01,1704027599864,bid,103.0,150.0,1
96,4,2023-12-31 13:00:01,1704027599864,bid,102.97,766.64,1
97,4,2023-12-31 13:00:01,1704027599864,bid,102.93,150.0,1
98,4,2023-12-31 13:00:01,1704027599864,bid,102.86,150.0,1
99,4,2023-12-31 13:00:01,1704027599864,bid,102.81,12.18,1
100,5,2023-12-31 14:00:03,1704031200021,ask,103.37,536.34,4
101,5,2023-12-31 14:00:03,1704031200021,ask,103.36,759.87,2
102,5,2023-12-31 14:00:03,1704031200021,ask,103.35,809.48,1
103,5,2023-12-31 14:00:03,1704031200021,ask,103.34,829.51,1
104,5,2023-12-31 14:00:03,1704031200021,ask,103.33,1536.99,2
105,5,2023-12-31 14:00:03,1704031200021,ask,103.27,9.67,1
106,5,2023-12-31 14:00:03,1704031200021,ask,103.25,1528.11,2
107,5,2023-12-31 14:00:03,1704031200021,ask,103.14,792.73,1
108,5,2023-12-31 14:00:03,1704031200021,ask,103.12,743.4,2
109,5,2023-12-31 14:00:03,1704031200021,ask,102.94,795.01,1
110,5,2023-12-31 14:00:03,1704031200021,bid,102.88,808.62,2
111,5,2023-12-31 14:00:03,1704031200021,bid,102.79,150.0,1
112,5,2023-12-31 14:00:03,1704031200021,bid,102.71,150.0,1
113,5,2023-12-31 14:00:03,1704031200021,bid,102.64,150.0,1
114,5,2023-12-31 14:00:03,1704031200021,bid,102.57,150.0,1
115,5,2023-12-31 14:00:03,1704031200021,bid,102.53,4048.35,1
116,5,2023-12-31 14:00:03,1704031200021,bid,102.5,150.0,1
117,5,2023-12-31 14:00:03,1704031200021,bid,102.45,3553.03,1
118,5,2023-12-31 14:00:03,1704031200021,bid,102.43,150.0,1
119,5,2023-12-31 14:00:03,1704031200021,bid,102.36,150.0,1
120,6,2023-12-31 15:00:03,1704034800243,ask,103.14,789.45,2
121,6,2023-12-31 15:00:03,1704034800243,ask,103.13,10.1,2
122,6,2023-12-31 15:00:03,1704034800243,ask,103.12,2224.29,4
123,6,2023-12-31 15:00:03,1704034800243,ask,103.1,1447.28,3
124,6,2023-12-31 15:00:03,1704034800243,ask,103.08,1484.07,2
125,6,2023-12-31 15:00:03,1704034800243,ask,103.02,1583.59,2
126,6,2023-12-31 15:00:03,1704034800243,ask,102.98,1451.91,2
127,6,2023-12-31 15:00:03,1704034800243,ask,102.88,854.44,1
128,6,2023-12-31 15:00:03,1704034800243,ask,102.85,843.59,1
129,6,2023-12-31 15:00:03,1704034800243,ask,102.79,150.0,1
130,6,2023-12-31 15:00:03,1704034800243,bid,102.71,150.0,1
131,6,2023-12-31 15:00:03,1704034800243,bid,102.64,150.0,1
132,6,2023-12-31 15:00:03,1704034800243,bid,102.61,0.25,1
133,6,2023-12-31 15:00:03,1704034800243,bid,102.6,845.15,1
134,6,2023-12-31 15:00:03,1704034800243,bid,102.57,888.38,2
135,6,2023-12-31 15:00:03,1704034800243,bid,102.5,150.0,1
136,6,2023-12-31 15:00:03,1704034800243,bid,102.43,150.0,1
137,6,2023-12-31 15:00:03,1704034800243,bid,102.36,150.0,1
138,6,2023-12-31 15:00:03,1704034800243,bid,102.29,150.0,1
139,6,2023-12-31 15:00:03,1704034800243,bid,102.21,150.0,1
140,7,2023-12-31 16:00:01,1704038399483,ask,102.66,8.0,1
141,7,2023-12-31 16:00:01,1704038399483,ask,102.65,9.73,1
142,7,2023-12-31 16:00:01,1704038399483,ask,102.61,796.52,2
143,7,2023-12-31 16:00:01,1704038399483,ask,102.6,1533.46,2
144,7,2023-12-31 16:00:01,1704038399483,ask,102.58,1501.86,2
145,7,2023-12-31 16:00:01,1704038399483,ask,102.5,1463.41,2
146,7,2023-12-31 16:00:01,1704038399483,ask,102.4,1522.22,2
147,7,2023-12-31 16:00:01,1704038399483,ask,102.29,115.43,1
148,7,2023-12-31 16:00:01,1704038399483,ask,102.21,872.76,2
149,7,2023-12-31 16:00:01,1704038399483,ask,102.16,807.07,2
150,7,2023-12-31 16:00:01,1704038399483,bid,102.14,150.0,1
151,7,2023-12-31 16:00:01,1704038399483,bid,102.07,150.0,1
152,7,2023-12-31 16:00:01,1704038399483,bid,102.0,175.0,2
153,7,2023-12-31 16:00:01,1704038399483,bid,101.93,150.0,1
154,7,2023-12-31 16:00:01,1704038399483,bid,101.86,150.0,1
155,7,2023-12-31 16:00:01,1704038399483,bid,101.81,7531.56,2
156,7,2023-12-31 16:00:01,1704038399483,bid,101.79,150.0,1
157,7,2023-12-31 16:00:01,1704038399483,bid,101.71,150.0,1
158,7,2023-12-31 16:00:01,1704038399483,bid,101.64,150.0,1
159,7,2023-12-31 16:00:01,1704038399483,bid,101.57,150.0,1
160,8,2023-12-31 17:00:01,1704041999588,ask,103.57,50.72,2
161,8,2023-12-31 17:00:01,1704041999588,ask,103.55,745.24,2
162,8,2023-12-31 17:00:01,1704041999588,ask,103.53,1476.81,2
163,8,2023-12-31 17:00:01,1704041999588,ask,103.51,1617.72,2
164,8,2023-12-31 17:00:01,1704041999588,ask,103.49,754.42,1
165,8,2023-12-31 17:00:01,1704041999588,ask,103.45,1615.71,2
166,8,2023-12-31 17:00:01,1704041999588,ask,103.33,1546.43,2
167,8,2023-12-31 17:00:01,1704041999588,ask,103.08,0.25,1
168,8,2023-12-31 17:00:01,1704041999588,ask,103.02,1565.19,2
169,8,2023-12-31 17:00:01,1704041999588,ask,102.6,7738.09,2
170,8,2023-12-31 17:00:01,1704041999588,bid,102.29,115.43,1
171,8,2023-12-31 17:00:01,1704041999588,bid,102.21,150.0,1
172,8,2023-12-31 17:00:01,1704041999588,bid,102.19,3777.57,1
173,8,2023-12-31 17:00:01,1704041999588,bid,102.14,150.0,1
174,8,2023-12-31 17:00:01,1704041999588,bid,102.07,150.0,1
175,8,2023-12-31 17:00:01,1704041999588,bid,102.03,4017.99,1
176,8,2023-12-31 17:00:01,1704041999588,bid,102.0,175.0,2
177,8,2023-12-31 17:00:01,1704041999588,bid,101.93,150.0,1
178,8,2023-12-31 17:00:01,1704041999588,bid,101.86,150.0,1
179,8,2023-12-31 17:00:01,1704041999588,bid,101.79,150.0,1
180,9,2023-12-31 18:00:01,1704045599555,ask,104.39,714.41,2
181,9,2023-12-31 18:00:01,1704045599555,ask,104.37,1646.71,2
182,9,2023-12-31 18:00:01,1704045599555,ask,104.35,1651.36,2
183,9,2023-12-31 18:00:01,1704045599555,ask,104.3,1505.36,2
184,9,2023-12-31 18:00:01,1704045599555,ask,104.14,1504.77,2
185,9,2023-12-31 18:00:01,1704045599555,ask,103.98,822.98,1
186,9,2023-12-31 18:00:01,1704045599555,ask,103.92,12.3,2
187,9,2023-12-31 18:00:01,1704045599555,ask,103.87,769.7,1
188,9,2023-12-31 18:00:01,1704045599555,ask,103.54,0.21,1
189,9,2023-12-31 18:00:01,1704045599555,ask,103.51,0.21,1
190,9,2023-12-31 18:00:01,1704045599555,bid,103.48,0.22,1
191,9,2023-12-31 18:00:01,1704045599555,bid,103.46,0.22,1
192,9,2023-12-31 18:00:01,1704045599555,bid,103.45,3596.65,1
193,9,2023-12-31 18:00:01,1704045599555,bid,103.43,0.23,1
194,9,2023-12-31 18:00:01,1704045599555,bid,103.4,0.23,1
195,9,2023-12-31 18:00:01,1704045599555,bid,103.37,4228.59,2
196,9,2023-12-31 18:00:01,1704045599555,bid,103.34,0.24,1
197,9,2023-12-31 18:00:01,1704045599555,bid,103.31,0.24,1
198,9,2023-12-31 18:00:01,1704045599555,bid,103.29,0.25,1
199,9,2023-12-31 18:00:01,1704045599555,bid,103.26,0.25,1
200,10,2023-12-31 19:00:01,1704049199848,ask,104.1,22.76,2
201,10,2023-12-31 19:00:01,1704049199848,ask,104.09,743.57,2
202,10,2023-12-31 19:00:01,1704049199848,ask,104.08,716.71,2
203,10,2023-12-31 19:00:01,1704049199848,ask,104.07,727.86,1
204,10,2023-12-31 19:00:01,1704049199848,ask,104.06,843.44,1
205,10,2023-12-31 19:00:01,1704049199848,ask,104.05,728.41,1
206,10,2023-12-31 19:00:01,1704049199848,ask,104.04,1525.68,2
207,10,2023-12-31 19:00:01,1704049199848,ask,104.02,818.48,1
208,10,2023-12-31 19:00:01,1704049199848,ask,103.98,759.85,1
209,10,2023-12-31 19:00:01,1704049199848,ask,103.95,814.55,1
210,10,2023-12-31 19:00:01,1704049199848,bid,103.91,3.9,1
211,10,2023-12-31 19:00:01,1704049199848,bid,103.83,1558.3,2
212,10,2023-12-31 19:00:01,1704049199848,bid,103.65,719.79,1
213,10,2023-12-31 19:00:01,1704049199848,bid,103.6,782.62,1
214,10,2023-12-31 19:00:01,1704049199848,bid,103.58,0.25,1
215,10,2023-12-31 19:00:01,1704049199848,bid,103.54,0.21,1
216,10,2023-12-31 19:00:01,1704049199848,bid,103.51,0.21,1
217,10,2023-12-31 19:00:01,1704049199848,bid,103.48,0.22,1
218,10,2023-12-31 19:00:01,1704049199848,bid,103.46,0.22,1
219,10,2023-12-31 19:00:01,1704049199848,bid,103.43,0.23,1
220,11,2023-12-31 1:00:03,1703984400823,ask,102.7,9.6,1
221,11,2023-12-31 1:00:03,1703984400823,ask,102.66,767.99,2
222,11,2023-12-31 1:00:03,1703984400823,ask,102.65,1546.9,3
223,11,2023-12-31 1:00:03,1703984400823,ask,102.62,1477.19,2
224,11,2023-12-31 1:00:03,1703984400823,ask,102.6,753.02,1
225,11,2023-12-31 1:00:03,1703984400823,ask,102.58,854.78,1
226,11,2023-12-31 1:00:03,1703984400823,ask,102.56,777.01,1
227,11,2023-12-31 1:00:03,1703984400823,ask,102.48,1553.87,2
228,11,2023-12-31 1:00:03,1703984400823,ask,102.4,14.0,1
229,11,2023-12-31 1:00:03,1703984400823,ask,102.25,829.65,1
230,11,2023-12-31 1:00:03,1703984400823,bid,102.23,764.01,1
231,11,2023-12-31 1:00:03,1703984400823,bid,102.14,0.25,1
232,11,2023-12-31 1:00:03,1703984400823,bid,101.86,4206.5,1
233,11,2023-12-31 1:00:03,1703984400823,bid,101.74,4058.04,1
234,11,2023-12-31 1:00:03,1703984400823,bid,101.37,3782.41,1
235,11,2023-12-31 1:00:03,1703984400823,bid,101.3,25.83,1
236,11,2023-12-31 1:00:03,1703984400823,bid,101.26,4201.95,1
237,11,2023-12-31 1:00:03,1703984400823,bid,101.0,29.89,2
238,11,2023-12-31 1:00:03,1703984400823,bid,100.68,4.89,1
239,11,2023-12-31 1:00:03,1703984400823,bid,100.65,4.82,1
240,12,2023-12-31 20:00:04,1704052800001,ask,103.89,13.61,2
241,12,2023-12-31 20:00:04,1704052800001,ask,103.87,1583.05,5
242,12,2023-12-31 20:00:04,1704052800001,ask,103.86,758.66,1
243,12,2023-12-31 20:00:04,1704052800001,ask,103.84,762.22,1
244,12,2023-12-31 20:00:04,1704052800001,ask,103.82,792.22,1
245,12,2023-12-31 20:00:04,1704052800001,ask,103.76,748.51,1
246,12,2023-12-31 20:00:04,1704052800001,ask,103.75,737.45,1
247,12,2023-12-31 20:00:04,1704052800001,ask,103.65,811.23,1
248,12,2023-12-31 20:00:04,1704052800001,ask,103.6,794.84,2
249,12,2023-12-31 20:00:04,1704052800001,ask,103.54,0.21,1
250,12,2023-12-31 20:00:04,1704052800001,bid,103.51,0.21,1
251,12,2023-12-31 20:00:04,1704052800001,bid,103.48,0.22,1
252,12,2023-12-31 20:00:04,1704052800001,bid,103.46,0.22,1
253,12,2023-12-31 20:00:04,1704052800001,bid,103.43,0.23,1
254,12,2023-12-31 20:00:04,1704052800001,bid,103.4,0.23,1
255,12,2023-12-31 20:00:04,1704052800001,bid,103.37,822.3,2
256,12,2023-12-31 20:00:04,1704052800001,bid,103.36,0.25,1
257,12,2023-12-31 20:00:04,1704052800001,bid,103.34,0.24,1
258,12,2023-12-31 20:00:04,1704052800001,bid,103.32,714.6,1
259,12,2023-12-31 20:00:04,1704052800001,bid,103.31,0.24,1
260,13,2023-12-31 21:00:04,1704056401097,ask,104.87,11.82,1
261,13,2023-12-31 21:00:04,1704056401097,ask,104.85,351.75,2
262,13,2023-12-31 21:00:04,1704056401097,ask,104.84,792.06,2
263,13,2023-12-31 21:00:04,1704056401097,ask,104.8,713.8,3
264,13,2023-12-31 21:00:04,1704056401097,ask,104.69,724.76,2
265,13,2023-12-31 21:00:04,1704056401097,ask,104.48,1547.41,2
266,13,2023-12-31 21:00:04,1704056401097,ask,104.34,0.25,1
267,13,2023-12-31 21:00:04,1704056401097,ask,104.13,1539.55,2
268,13,2023-12-31 21:00:04,1704056401097,ask,103.6,25.75,1
269,13,2023-12-31 21:00:04,1704056401097,ask,103.4,3955.02,1
270,13,2023-12-31 21:00:04,1704056401097,bid,103.39,4158.71,1
271,13,2023-12-31 21:00:04,1704056401097,bid,103.0,2.25,1
272,13,2023-12-31 21:00:04,1704056401097,bid,102.65,3870.67,1
273,13,2023-12-31 21:00:04,1704056401097,bid,102.48,3819.23,1
274,13,2023-12-31 21:00:04,1704056401097,bid,102.29,115.43,1
275,13,2023-12-31 21:00:04,1704056401097,bid,102.21,150.0,1
276,13,2023-12-31 21:00:04,1704056401097,bid,102.14,150.0,1
277,13,2023-12-31 21:00:04,1704056401097,bid,102.07,150.0,1
278,13,2023-12-31 21:00:04,1704056401097,bid,102.0,175.0,2
279,13,2023-12-31 21:00:04,1704056401097,bid,101.93,150.0,1
280,14,2023-12-31 22:00:01,1704059999626,ask,103.94,4.0,1
281,14,2023-12-31 22:00:01,1704059999626,ask,103.93,644.61,2
282,14,2023-12-31 22:00:01,1704059999626,ask,103.91,1189.52,2
283,14,2023-12-31 22:00:01,1704059999626,ask,103.88,1308.1,2
284,14,2023-12-31 22:00:01,1704059999626,ask,103.86,9.61,1
285,14,2023-12-31 22:00:01,1704059999626,ask,103.83,1221.33,2
286,14,2023-12-31 22:00:01,1704059999626,ask,103.68,803.02,1
287,14,2023-12-31 22:00:01,1704059999626,ask,103.65,821.83,1
288,14,2023-12-31 22:00:01,1704059999626,ask,103.6,25.75,1
289,14,2023-12-31 22:00:01,1704059999626,ask,103.5,819.34,1
290,14,2023-12-31 22:00:01,1704059999626,bid,103.48,829.13,1
291,14,2023-12-31 22:00:01,1704059999626,bid,103.45,0.25,1
292,14,2023-12-31 22:00:01,1704059999626,bid,103.0,2.25,1
293,14,2023-12-31 22:00:01,1704059999626,bid,102.93,3791.72,1
294,14,2023-12-31 22:00:01,1704059999626,bid,102.89,4114.08,1
295,14,2023-12-31 22:00:01,1704059999626,bid,102.5,2.98,1
296,14,2023-12-31 22:00:01,1704059999626,bid,102.34,3951.3,1
297,14,2023-12-31 22:00:01,1704059999626,bid,102.29,115.43,1
298,14,2023-12-31 22:00:01,1704059999626,bid,102.28,3672.77,1
299,14,2023-12-31 22:00:01,1704059999626,bid,102.21,150.0,1
300,15,2023-12-31 23:00:01,1704063599696,ask,100.57,621.26,2
301,15,2023-12-31 23:00:01,1704063599696,ask,100.54,1277.1,4
302,15,2023-12-31 23:00:01,1704063599696,ask,100.53,616.04,1
303,15,2023-12-31 23:00:01,1704063599696,ask,100.51,580.83,1
304,15,2023-12-31 23:00:01,1704063599696,ask,100.43,604.97,1
305,15,2023-12-31 23:00:01,1704063599696,ask,100.42,559.92,1
306,15,2023-12-31 23:00:01,1704063599696,ask,100.27,787.49,1
307,15,2023-12-31 23:00:01,1704063599696,ask,100.26,748.08,1
308,15,2023-12-31 23:00:01,1704063599696,ask,100.06,0.25,1
309,15,2023-12-31 23:00:01,1704063599696,ask,100.02,796.49,1
310,15,2023-12-31 23:00:01,1704063599696,bid,100.01,860.6,1
311,15,2023-12-31 23:00:01,1704063599696,bid,99.93,5.04,1
312,15,2023-12-31 23:00:01,1704063599696,bid,99.87,150.0,1
313,15,2023-12-31 23:00:01,1704063599696,bid,99.63,1.64,1
314,15,2023-12-31 23:00:01,1704063599696,bid,99.6,4.82,1
315,15,2023-12-31 23:00:01,1704063599696,bid,99.51,3517.07,1
316,15,2023-12-31 23:00:01,1704063599696,bid,99.44,2.14,1
317,15,2023-12-31 23:00:01,1704063599696,bid,99.31,4300.02,1
318,15,2023-12-31 23:00:01,1704063599696,bid,99.25,36.32,2
319,15,2023-12-31 23:00:01,1704063599696,bid,99.06,3.15,1
320,16,2023-12-31 2:00:01,1703987999916,ask,101.39,766.44,3
321,16,2023-12-31 2:00:01,1703987999916,ask,101.38,9.6,1
322,16,2023-12-31 2:00:01,1703987999916,ask,101.37,1484.06,3
323,16,2023-12-31 2:00:01,1703987999916,ask,101.34,1490.78,3
324,16,2023-12-31 2:00:01,1703987999916,ask,101.25,1386.3,2
325,16,2023-12-31 2:00:01,1703987999916,ask,101.18,748.05,1
326,16,2023-12-31 2:00:01,1703987999916,ask,101.17,725.89,1
327,16,2023-12-31 2:00:01,1703987999916,ask,101.0,29.89,2
328,16,2023-12-31 2:00:01,1703987999916,ask,100.95,750.49,2
329,16,2023-12-31 2:00:01,1703987999916,ask,100.88,716.67,1
330,16,2023-12-31 2:00:01,1703987999916,bid,100.86,0.25,1
331,16,2023-12-31 2:00:01,1703987999916,bid,100.68,4.89,1
332,16,2023-12-31 2:00:01,1703987999916,bid,100.65,4.82,1
333,16,2023-12-31 2:00:01,1703987999916,bid,100.54,3898.71,1
334,16,2023-12-31 2:00:01,1703987999916,bid,100.53,4289.12,1
335,16,2023-12-31 2:00:01,1703987999916,bid,100.5,77.69,1
336,16,2023-12-31 2:00:01,1703987999916,bid,100.37,4.89,1
337,16,2023-12-31 2:00:01,1703987999916,bid,100.31,5.24,1
338,16,2023-12-31 2:00:01,1703987999916,bid,100.19,5.0,1
339,16,2023-12-31 2:00:01,1703987999916,bid,100.12,8.74,1
340,17,2023-12-31 3:00:01,1703991599759,ask,100.77,108.56,2
341,17,2023-12-31 3:00:01,1703991599759,ask,100.73,758.49,2
342,17,2023-12-31 3:00:01,1703991599759,ask,100.71,1652.76,3
343,17,2023-12-31 3:00:01,1703991599759,ask,100.69,1687.63,2
344,17,2023-12-31 3:00:01,1703991599759,ask,100.67,1519.37,2
345,17,2023-12-31 3:00:01,1703991599759,ask,100.62,858.65,1
346,17,2023-12-31 3:00:01,1703991599759,ask,100.61,833.46,1
347,17,2023-12-31 3:00:01,1703991599759,ask,100.52,1642.22,2
348,17,2023-12-31 3:00:01,1703991599759,ask,100.36,724.93,1
349,17,2023-12-31 3:00:01,1703991599759,ask,100.33,840.43,2
350,17,2023-12-31 3:00:01,1703991599759,bid,100.12,8.74,1
351,17,2023-12-31 3:00:01,1703991599759,bid,100.01,0.63,1
352,17,2023-12-31 3:00:01,1703991599759,bid,100.0,456.84,7
353,17,2023-12-31 3:00:01,1703991599759,bid,99.86,4263.5,1
354,17,2023-12-31 3:00:01,1703991599759,bid,99.83,4167.54,1
355,17,2023-12-31 3:00:01,1703991599759,bid,99.82,1.13,1
356,17,2023-12-31 3:00:01,1703991599759,bid,99.68,15.06,3
357,17,2023-12-31 3:00:01,1703991599759,bid,99.63,1.64,1
358,17,2023-12-31 3:00:01,1703991599759,bid,99.6,4.82,1
359,17,2023-12-31 3:00:01,1703991599759,bid,99.44,2.14,1
360,18,2023-12-31 4:00:04,1703995200962,ask,100.82,222.27,2
361,18,2023-12-31 4:00:04,1703995200962,ask,100.78,774.95,2
362,18,2023-12-31 4:00:04,1703995200962,ask,100.76,1653.5,2
363,18,2023-12-31 4:00:04,1703995200962,ask,100.72,9.91,1
364,18,2023-12-31 4:00:04,1703995200962,ask,100.71,1601.3,2
365,18,2023-12-31 4:00:04,1703995200962,ask,100.68,1581.83,2
366,18,2023-12-31 4:00:04,1703995200962,ask,100.55,1522.98,2
367,18,2023-12-31 4:00:04,1703995200962,ask,100.36,801.77,2
368,18,2023-12-31 4:00:04,1703995200962,ask,100.35,857.69,2
369,18,2023-12-31 4:00:04,1703995200962,ask,100.3,2.15,1
370,18,2023-12-31 4:00:04,1703995200962,bid,100.21,2.15,1
371,18,2023-12-31 4:00:04,1703995200962,bid,100.12,2.15,1
372,18,2023-12-31 4:00:04,1703995200962,bid,100.08,2651.83,1
373,18,2023-12-31 4:00:04,1703995200962,bid,100.03,2.15,1
374,18,2023-12-31 4:00:04,1703995200962,bid,99.94,2.15,1
375,18,2023-12-31 4:00:04,1703995200962,bid,99.92,8591.81,2
376,18,2023-12-31 4:00:04,1703995200962,bid,99.85,2.15,1
377,18,2023-12-31 4:00:04,1703995200962,bid,99.76,2.15,1
378,18,2023-12-31 4:00:04,1703995200962,bid,99.68,15.06,3
379,18,2023-12-31 4:00:04,1703995200962,bid,99.67,2.15,1
380,19,2023-12-31 5:00:03,1703998800494,ask,102.06,61.47,2
381,19,2023-12-31 5:00:03,1703998800494,ask,102.05,787.14,2
382,19,2023-12-31 5:00:03,1703998800494,ask,102.04,2314.0,4
383,19,2023-12-31 5:00:03,1703998800494,ask,102.02,1562.18,2
384,19,2023-12-31 5:00:03,1703998800494,ask,101.95,1575.75,3
